B078V4D5Z1	6	Connexions	Bluetooth  4G		
B078V4D5Z1	7	Résolution de l'appareil photo	16 Mégapixels		
B078V4D5Z1	8	Mémoire	1 port SD		
B078V4D5Z1	9	Fonctions	GPS		
B078V4D5Z1	10	Matière	Verre et Métal		
B078V4D5Z1	11	Finition	Glossy		
B078V4D5Z1	12	Type de batterie	Lithium-ion		
B078V4D5Z1	13	Garantie constructeur	Garantie de 2 ans fournie par le fabricant à compter de la date d'achat		
B078V4D5Z1	14				
B078V4D5Z1	15	Moyenne des commentaires client	Numéro du modèle de l'article		
B078V4D5Z1	16	SM-A530FZKDXEF	ASIN		
B078V4D5Z1	17	B078V4D5Z1	Classement des meilleures ventes d'Amazon		
B078V4D5Z1	18	214 en High-Tech (	)		
B078V4D5Z1	19		Date de mise en ligne sur Amazon.fr		
B078V4D5Z1	20	7 janvier 2018			
B01MU9R2EN	1	Marque	Huawei		
B01MU9R2EN	2	Couleur	Noir		
B01MU9R2EN	3	Type de produit	monobloc_tout_tactile		
B01MU9R2EN	4	Système d'exploitation	android		
B01MU9R2EN	5	Ecran	5.2 pouces		
B01MU9R2EN	6	Connexions	USB;WiFi  4G		
B01MU9R2EN	7	Résolution de l'appareil photo	12		
B01MU9R2EN	8	Fonctions	flash		
B01MU9R2EN	9	Type de batterie	Lithium		
B01MU9R2EN	10				
B01MU9R2EN	11	Moyenne des commentaires client	Numéro du modèle de l'article		
B01MU9R2EN	12	51091CDM	ASIN		
B01MU9R2EN	13	B01MU9R2EN	Classement des meilleures ventes d'Amazon		
B01MU9R2EN	14				
B01MU9R2EN	15	Date de mise en ligne sur Amazon.fr	11 janvier 2017		
B01MU9R2EN	16				
B073QSYMRH	1	Marque	Samsung		
B073QSYMRH	2	Couleur	Noir		
B073QSYMRH	3	Type de produit	monobloc_tout_tactile		
B073QSYMRH	4	Système d'exploitation	android		
B073QSYMRH	5	Ecran	5.5 pouces		
B073QSYMRH	6	Connexions	USB;WiFi  4G		
B073QSYMRH	7	Fonctions	caméra		
B073QSYMRH	8	Type de batterie	Lithium		
B073QSYMRH	9				
B073QSYMRH	10	Moyenne des commentaires client	Numéro du modèle de l'article		
B073QSYMRH	11	SM-J730FZKDXEF	ASIN		
B073QSYMRH	12	B073QSYMRH	Classement des meilleures ventes d'Amazon		
B073QSYMRH	13				
B073QSYMRH	14	Date de mise en ligne sur Amazon.fr	5 juillet 2017		
B073QSYMRH	15				
B079894FBD	1	Marque	Honor		
B079894FBD	2	Couleur	Noir		
B079894FBD	3	Système d'exploitation	android		
B079894FBD	4	Ecran	5.65 pouces		
B079894FBD	5	Connexions	Bluetooth  4G		
B079894FBD	6	Résolution de l'appareil photo	13 Mégapixels		
B079894FBD	7	Fonctions	radio		
B079894FBD	8	Type de batterie	Lithium		
B079894FBD	9				
B079894FBD	10	Moyenne des commentaires client	Numéro du modèle de l'article		
B079894FBD	11	51092CRW	ASIN		
B079894FBD	12	B079894FBD	Classement des meilleures ventes d'Amazon		
B079894FBD	13	112 en High-Tech (	)		
B079894FBD	14		Date de mise en ligne sur Amazon.fr		
B079894FBD	15	6 février 2018			
B078V86YZX	1	Marque	Samsung		
B078V86YZX	2	Couleur	Or		
B078V86YZX	3	Type de produit	monobloc_tout_tactile		
B078V86YZX	4	Système d'exploitation	android		
B078V86YZX	5	Ecran	5.6 pouces		
B078V86YZX	6	Connexions	Bluetooth  4G		
B078V86YZX	7	Résolution de l'appareil photo	16 Mégapixels		
B078V86YZX	8	Mémoire	1 port SD		
B078V86YZX	9	Fonctions	connecteur_stéréo_jack		
B078V86YZX	10	Matière	Verre et Métal		
B078V86YZX	11	Finition	Glossy		
B078V86YZX	12	Type de batterie	Lithium-ion		
B078V86YZX	13	Garantie constructeur	Garantie de 2 ans fournie par le fabricant à compter de la date d'achat		
B078V86YZX	14				
B078V86YZX	15	Moyenne des commentaires client	Numéro du modèle de l'article		
B078V86YZX	16	SM-A530FZDDXEF	ASIN		
B078V86YZX	17	B078V86YZX	Classement des meilleures ventes d'Amazon		
B078V86YZX	18	298 en High-Tech (	)		
B078V86YZX	19		Date de mise en ligne sur Amazon.fr		
B078V86YZX	20	7 janvier 2018			
B01N2Z5DIY	1	Marque	Samsung		
B01N2Z5DIY	2	Type de produit	monobloc		
B01N2Z5DIY	3	Système d'exploitation	android		
B01N2Z5DIY	4	Ecran	4.7 pouces		
B01N2Z5DIY	5	Connexions	WiFi		
B01N2Z5DIY	6	Résolution de l'appareil photo	13.0		
B01N2Z5DIY	7	Fonctions	caméra frontale		
B01N2Z5DIY	8	Type de batterie	Lithium-ion		
B01N2Z5DIY	9	Batterie rechargeable	Oui		
B01N2Z5DIY	10				
B01N2Z5DIY	11	Moyenne des commentaires client	Numéro du modèle de l'article		
B01N2Z5DIY	12	SM-A320FZKNDBT	ASIN		
B01N2Z5DIY	13	B01N2Z5DIY	Classement des meilleures ventes d'Amazon		
B01N2Z5DIY	14	236 en High-Tech (	)		
B01N2Z5DIY	15		Date de mise en ligne sur Amazon.fr		
B01N2Z5DIY	16	2 janvier 2017			
B075MHSYPR	1	Marque	Samsung		
B075MHSYPR	2	Couleur	Bleu		
B075MHSYPR	3	Type de produit	monobloc_tout_tactile		
B075MHSYPR	4	Système d'exploitation	android		
B075MHSYPR	5	Ecran	6.2 pouces		
B075MHSYPR	6	Connexions	Bluetooth  4G		
B075MHSYPR	7	Distance focale	male/female		
B075MHSYPR	8	Fonctions	flash		
B075MHSYPR	9	Type de batterie	Lithium		
B075MHSYPR	10				
B075MHSYPR	11	Moyenne des commentaires client	Numéro du modèle de l'article		
B075MHSYPR	12	SM-G955FZBAXEF	ASIN		
B075MHSYPR	13	B075MHSYPR	Classement des meilleures ventes d'Amazon		
B075MHSYPR	14				
B075MHSYPR	15	Date de mise en ligne sur Amazon.fr	14 septembre 2017		
B075MHSYPR	16				
B079TSPJMT	1	Marque	Honor		
B079TSPJMT	2	Couleur	Rouge		
B079TSPJMT	3	Système d'exploitation	android		
B079TSPJMT	4	Ecran	5.99 pouces		
B079TSPJMT	5	Connexions	4G		
B079TSPJMT	6	Résolution de l'appareil photo	20 Mégapixels		
B079TSPJMT	7				
B079TSPJMT	8	Moyenne des commentaires client	Numéro du modèle de l'article		
B079TSPJMT	9	51092JRM	ASIN		
B079TSPJMT	10	B079TSPJMT	Classement des meilleures ventes d'Amazon		
B079TSPJMT	11	9.917 en High-Tech (	)		
B079TSPJMT	12		Date de mise en ligne sur Amazon.fr		
B079TSPJMT	13	15 février 2018			
B01N6O2WKY	1	Marque	Samsung		
B01N6O2WKY	2	Couleur	Rose		
B01N6O2WKY	3	Type de produit	monobloc_tout_tactile		
B01N6O2WKY	4	Système d'exploitation	android		
B01N6O2WKY	5	Ecran	5.2 pouces		
B01N6O2WKY	6	Connexions	Bluetooth ; Wifi  4G		
B01N6O2WKY	7	Résolution de l'appareil photo	16 Mégapixels		
B01N6O2WKY	8	Fonctions	connecteur_stéréo_jack		
B01N6O2WKY	9	Type de batterie	Lithium		
B01N6O2WKY	10				
B01N6O2WKY	11	Moyenne des commentaires client	Numéro du modèle de l'article		
B01N6O2WKY	12	SM-A520FZIAXEF	ASIN		
B01N6O2WKY	13	B01N6O2WKY	Classement des meilleures ventes d'Amazon		
B01N6O2WKY	14				
B01N6O2WKY	15	Date de mise en ligne sur Amazon.fr	31 décembre 2016		
B01N6O2WKY	16				
B07CCJ3G7T	1	Marque	Asus		
B07CCJ3G7T	2	Couleur	Argent		
B07CCJ3G7T	3	Système d'exploitation	android		
B07CCJ3G7T	4	Ecran	6.18 pouces		
B07CCJ3G7T	5	Connexions	Bluetooth  4G		
B07CCJ3G7T	6	Type de batterie	Lithium		
B07CCJ3G7T	7				
B07CCJ3G7T	8	Moyenne des commentaires client	Numéro du modèle de l'article		
B07CCJ3G7T	9	90AX00Q3-M00290	ASIN		
B07CCJ3G7T	10	B07CCJ3G7T	Classement des meilleures ventes d'Amazon		
B07CCJ3G7T	11				
B07CCJ3G7T	12	Date de mise en ligne sur Amazon.fr	26 avril 2018		
B07CCJ3G7T	13				
B01N9MJTE6	1	Marque	Samsung		
B01N9MJTE6	2	Couleur	Bleu		
B01N9MJTE6	3	Type de produit	monobloc_tout_tactile		
B01N9MJTE6	4	Système d'exploitation	android		
B01N9MJTE6	5	Ecran	5.2 pouces		
B01N9MJTE6	6	Connexions	USB;WiFi  4G		
B01N9MJTE6	7	Résolution de l'appareil photo	16 Mégapixels		
B01N9MJTE6	8	Fonctions	internet		
B01N9MJTE6	9	Type de batterie	Lithium		
B01N9MJTE6	10				
B01N9MJTE6	11	Moyenne des commentaires client	Numéro du modèle de l'article		
B01N9MJTE6	12	SM-A520FZBADBT	ASIN		
B01N9MJTE6	13	B01N9MJTE6	Classement des meilleures ventes d'Amazon		
B01N9MJTE6	14	1.203 en High-Tech (	)		
B01N9MJTE6	15		Date de mise en ligne sur Amazon.fr		
B01N9MJTE6	16	2 janvier 2017			
B075SJ6LL4	1	Marque	LG Electronics		
B075SJ6LL4	2	Couleur	or		
B075SJ6LL4	3	Système d'exploitation	android		
B075SJ6LL4	4	Ecran	5.7 pouces		
B075SJ6LL4	5	Connexions	GSM		
B075SJ6LL4	6	Résolution de l'appareil photo	13 Mégapixels		
B075SJ6LL4	7	Fonctions	tactile		
B075SJ6LL4	8	Appareils compatibles	MicroSD (TransFlash)		
B075SJ6LL4	9	Type de batterie	Lithium-ion		
B075SJ6LL4	10				
B075SJ6LL4	11	Moyenne des commentaires client	Numéro du modèle de l'article		
B075SJ6LL4	12	LGH870.ADECGD	ASIN		
B075SJ6LL4	13	B075SJ6LL4	Classement des meilleures ventes d'Amazon		
B075SJ6LL4	14	4.044 en High-Tech (	)		
B075SJ6LL4	15		Date de mise en ligne sur Amazon.fr		
B075SJ6LL4	16	20 septembre 2017			
B075LWF4C3	1	Marque	Apple		
B075LWF4C3	2	Couleur	Gris sidéral		
B075LWF4C3	3	Type de produit	monobloc_tout_tactile		
B075LWF4C3	4	Système d'exploitation	ios		
B075LWF4C3	5	Ecran	5.8 pouces		
B075LWF4C3	6	Connexions	Bluetooth  4G		
B075LWF4C3	7	Distance focale	male/male		
B075LWF4C3	8	Résolution de l'appareil photo	12 Mégapixels		
B075LWF4C3	9	Fonctions	flash		
B075LWF4C3	10	Type de batterie	Lithium-ion		
B075LWF4C3	11				
B075LWF4C3	12	Moyenne des commentaires client	Numéro du modèle de l'article		
B075LWF4C3	13	MQAF2ZD/A	ASIN		
B075LWF4C3	14	B075LWF4C3	Classement des meilleures ventes d'Amazon		
B075LWF4C3	15	6.334 en High-Tech (	)		
B075LWF4C3	16		Date de mise en ligne sur Amazon.fr		
B075LWF4C3	17	14 septembre 2017			
B075LRK2QK	1	Marque	Apple		
B075LRK2QK	2	Couleur	Argent		
B075LRK2QK	3	Type de produit	monobloc_tout_tactile		
B075LRK2QK	4	Système d'exploitation	ios		
B075LRK2QK	5	Ecran	5.8 pouces		
B075LRK2QK	6	Connexions	Bluetooth  4G		
B075LRK2QK	7	Distance focale	male/male		
B075LRK2QK	8	Résolution de l'appareil photo	12 Mégapixels		
B075LRK2QK	9	Fonctions	radio		
B075LRK2QK	10	Type de batterie	Lithium-ion		
B075LRK2QK	11				
B075LRK2QK	12	Moyenne des commentaires client	Numéro du modèle de l'article		
B075LRK2QK	13	MQAG2ZD/A	ASIN		
B075LRK2QK	14	B075LRK2QK	Classement des meilleures ventes d'Amazon		
B075LRK2QK	15	3.462 en High-Tech (	)		
B075LRK2QK	16		Date de mise en ligne sur Amazon.fr		
B075LRK2QK	17	14 septembre 2017			
B072KR2Z4J	1	Marque	Honor		
B072KR2Z4J	2	Type de produit	Touchscreen-Handy		
B072KR2Z4J	3	Système d'exploitation	android		
B072KR2Z4J	4	Ecran	5.2 pouces		
B072KR2Z4J	5	Connexions	Bluetooth; Wifi; USB-C  4G		
B072KR2Z4J	6	Résolution de l'appareil photo	16 Mégapixels		
B072KR2Z4J	7	Mémoire	1 port SD		
B072KR2Z4J	8	Fonctions	radio		
B072KR2Z4J	9	Appareils compatibles	MicroSD (TransFlash)		
B072KR2Z4J	10	Type de batterie	Lithium-polymère		
B072KR2Z4J	11	Garantie constructeur	Garantie Fabricant: 2 ans		
B072KR2Z4J	12				
B072KR2Z4J	13	Moyenne des commentaires client	Numéro du modèle de l'article		
B072KR2Z4J	14	51091SPA	ASIN		
B072KR2Z4J	15	B072KR2Z4J	Classement des meilleures ventes d'Amazon		
